GroupCode,UserId,ProbeBudget,AkonaHabitat,AkonaYN,EolaniH,EolaniYN,Jakala-TayH,Jakala-TayYN,KaylidH,KaylidYN,SylcariH,SylcariYN,WroftH,WroftYN,YNScore,SubmitYN
JF201702,ps5YxftRAgV7Uge9Hvd9IGSIr0Y2,153572000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201704,psMACugQtkfA2vq7DAch1G3r5Sg1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201704,ptnzn0ON4Lc48RsIC3utr3GVwbE2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201703,pvEWAh0jwiQjSmipF7zR56x1nru1,109102000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,pvMa998Wapa3aVy9KSjd6yo6SVD2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201702,pwC2EtH7fyfgFu44BcopRhfGIXq1,158894000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201702,px66rvGnfHYRGP8LgpeTDqyqi0E2,159385000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201704,pz4MdkVpjJQUIykiQzKrkF2F4TP2,156276000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201703,q14MOC1K2xgKub7x9wleOKlMvT63,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201704,q1zcJoNxvOMrTFbyFlhgBThqbwC2,158238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201701,q2NDzpmaONUyYdNjOOwPBIO5VI03,144008000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201702,q2q4B2wIXkb36HuwTy0u9BXO0dA2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teacherc2017,q3fqFUzvStQ6nCGh4e4mrjsGUs22,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201704,q67xYv2buSZEpneVWC6F3dqXO4r2,153131000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201701,q8CfL9VMy0St0yREsrgkIox0ndG2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201706,q9nXyYBZfINDCJDhLsZ34kiQpe33,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201703,qAOoPBNxysRIDVLYDEJ5R6hutIy2,145360000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,qBln5GRjKEV5Go3nXGx5gMmY4nV2,148038000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201703,qDH4tNcMQVbiowHxdWBXxdLOI082,155697000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201705,qEb2FZpV5whyVaCd20AWkQayRsF2,151873000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teachera2017,qEskMsGhJfMYbWiKFvykrh8CoW12,157351000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201705,qGjjd2ndUVciiSzoq26kviLUabr2,156900000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,qJxS8jJHlTZYP36iwPLVvDlcWpp1,160000000,MARS,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
newbridge_teachera2017,qLxZtLCFauP1JfsqrLQi1u442Q42,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201701,qMdfyTPcnHdgilHiCrT4DPR6o8L2,159500000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
michael_bedford201701,qNGwwCiNhEQlt7HhK3RBKktnjiS2,158158000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201702,qOxxSH8g5FhzCj5uYgOjNBo5TVx1,159380000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
christine2017,qQOpPdCVlfWmqpa4mUcAbnFko5J3,152740000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teachera2017,qS2GnxV8MJZzY65dgcJfNQvVpTX2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,qTf2sTgGSbeZreL8KHGuZD5nAoA2,158238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201702,qVzZJtAWfUY4RwirRSSRLXpdyp03,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201704,qY5IOmuSAePChX5wOal8mlSq9In1,158875000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201703,qeQuOjY6CBaC4rCQh3B3Ng8W8Rd2,158019000,     ,0,     ,0,     ,0,     ,0,     ,0,URANUS,0,0,1
tammy_wong201705,qfGhnDzpZeVGCgXiRnii0dhIvVx1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201705,qgRWiHeNSMZlcs7rUgdG0JOw7Os2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201704,qgc8brYLVtcFmH0tfZLDXNTK8Dw2,158238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201704,qhhonn9VzPd3FYRdfo1ebUm3Pf72,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201701,qkFwTppvVcUL75RGjR9e45kYLy72,156417000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,qkJSBFiIhrhTzr2wbeyh4g37XuC2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201701,qktQYF0YybaBwWlHMWDn1DwVq6w2,143640000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201701,qky9OcVPCIamm6m3QedGiOcx2zE2,155307000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teacherc2017,ql3HwvuiEySqWEPgEDGYPukYzQU2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201706,qmudgUmi8Xa7JqDPPEQUlVxay1Z2,154862000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201704,qqtJMlQd8bQk6258V039mgyB3Im2,151310000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201702,qvL7Th5saTV77iVcLcMUKFOOz252,156833000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201704,qvNLgCi1GtNMsfriczgsswipjTn1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201702,qwIs19d1nCg5Qw8XmOq7gdGd4MU2,158238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201704,r337tQdIBsTiFL1asPmPSZBTiRE2,158268000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,r4iXZoKAK4OZ6oKXuJ3sC5ZICYi1,155336000,MARS,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
carolina_carner201701,r70Md6a3oQWfOdT8gzV8xHLo0Tu2,147885000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201705,r83wLPxQrbcIgEldG0CuaGMaRX62,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201706,r8OiV1YMRwUIgCHmpf6VG4L2hz62,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201703,r9eArZ4cfoWKhwSvGYx0uPELzsf1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201702,rB0q4zuvPPMl0lctpOuSv20OaUg2,150801000,     ,0,     ,0,     ,0,     ,0,EUROPA,0,     ,0,0,1
CM201704,rBMqgvIXMHgWwlC6s1kh7q40Oaz2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201704,rD45w6FT4lPiVrZ3eJBSVZ6dBfn2,157772000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201701,rESV4y05kNOR6DGEHhOgjM015E52,152341000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201705,rEoSXBv3kNZgR1NyPPX5motuRuu2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,rGrIgSdtkxO6wcrQYcRoJXzrluk1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201705,rLSCfxQueRYYiDicz9HnuFpGGJv1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201701,rM9NV4EUi4YNtV1w1mRqcRnEy8T2,150972000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201703,rOymUyW5STVWFxrMyZFIwxqFw7d2,136542000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201701,rPkP01YbqzTil3KwoMR45MyJsRG3,155386000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
christine2017,rQZzza4PPQaQiFlGjREFJDKYyhu1,157499000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201703,rRFYZfjOUvVz5E0zNeNp9UM4ctb2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,rRLySKqZW8QGceuK7HKXj9Db0FH3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201702,rVaSOwruC2MjoS2DaVPkfvAz1Rr1,151815000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201701,rWkh81t5fWdzNjFJfGeIsq4PAl62,143538000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201705,rYT33hQFX6Zn34TchG0IC3TEZ8N2,157226000,PLUTO,0,EARTH,0,     ,0,     ,0,     ,0,     ,0,0,1
carolina_carner201703,rYqxlGdI11a2AbkbBwjIV89vPPw2,153430000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201703,raMXAX70fjVMtVpgFOBZjI30FqH3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201704,rb0p7ZdPcDeMRkivJMIkkGIYFvP2,144328000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201702,rbRjGfI6QSfrDMjJ7goLdFvtJ302,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,rcBzd6lxSzc5149JklyNxiyYVP72,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201705,rdAu1YekcUYcYfMEUpz3zISUwY32,157473000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201702,re4BRPAii0WESd0qJIej9u9tdM93,158789000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201704,rgEqt3x5BMY8JWorvIEW85Vc1Ps1,160000000,     ,0,     ,0,MERCURY,0,     ,0,     ,0,     ,0,0,1
Eric201702,rgzNYV9K7LZ3Dt2Oiook5r3mIMH2,138157000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201704,rlS9acP8a6TAXWAdgjDtY3aWMQA2,151327000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201703,rmPm8EW33hRSAaQb5lHGAd7cQ2w1,157994000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201705,rnV6MooMrzRvXAcZKUjvizXnsjI2,149635000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201704,rncctEwGWugBxL3FzXxHcIvc1S52,156238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201703,rnsNfpno9pbQthL3D45iEcDhmg22,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201705,roMstLXFQdNNXdCJ78QEJooRCQt1,154335000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201705,roVYwdyIALbtnSENjpSDgNng6lG3,146487000,     ,0,MARS,0,     ,0,     ,0,     ,0,     ,0,0,1
jennifer_squires201703,rrDFcKMUVEcit6P1vnllaNLBslL2,158608000,     ,0,     ,0,     ,0,CALLISTO,0,     ,0,     ,0,0,1
carolina_carner201701,rvPboSYrE7dZJwmqaMDVI7IDilP2,153744000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201704,rwX9mLivyJg4JCb8shYjwZUVVKA3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201704,rzTyqy18iQWAGUS6TyDxolDd9Ue2,155826000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201704,s0tZhMdQXXaIOv4A5Tm3ZJ7cQc63,156983000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201705,s1GRY8cKF1S9donTQ1iVf5GI6812,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,s4VoMzcw0laODf4JyivdUB3XQJJ3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201702,s4lZ5ZhdNwP9DsGlBVRTFyiw1Ur2,125237000,     ,0,EARTH,0,     ,0,     ,0,     ,0,     ,0,0,1
ML201705,s8KjRQl2iUa8SsegjPBEtYpv5bo1,159500000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,sAY4ncXAR5Pr1iVCzgqRA82MZqi2,155757000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201702,sAgO5jGRCJaPyP4ZOYLaSyDmaJf1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201703,sCJ6IsNQDYYiCYDG0ArbOnCd8di1,158535000,PLUTO,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
CL201705,sClCN966UrUJOcb82M5UENGyhQA2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201704,sKHFrNt40taU8KdfvX4lEtpZqXt1,158238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201705,sPePWtDerJONLjlyLv1OrATO8a62,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201701,sTA960bD3AND6GWispzoGjbn1HI2,130027000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201701,sZ8mJfaBkldjadnN6B00HHenljJ3,158535000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201702,scTGBLRBGAYGt639dNRURl0CJbs2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201702,sebWdtil39TaLN7jbSilSvsYBde2,158238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,siFJbFm5JBVxnc5cka0yj7Nk1w72,156005000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201704,smZfvJZOZFRAJKSs7kjLHWNYVu32,150760000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201702,snEXdmidyjPnEADg8mpMUEG3uAB2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201703,sp8n4tdZnyQTbK1pGUFt1B4P9B32,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teachera2017,sqODGYot1VNVYAZztSblyVQpjM83,159365000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201706,sqwKksHTJAUt8MnCj67pbdgkeN02,157258000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201702,srfL6PDIlahQLIZXrRx8TuukcyU2,155074000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201705,syTaHij20Jg8oj6Fz873K5dD2N22,153434000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201703,t24dkTUC1EN8tXu6oOxYoHtnKZ83,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201704,t2ovpzFf6AMEoCmthDOgD06oeyw1,159500000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201702,t3mzWAH6VbM1Wg2h0bTywuJMIMG3,153419000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201702,t5FFTRkZXjgKJtxW6XgOAXsxPXf1,156567000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201702,t9Xd9V8pPsT5QcSPsSD3jr85VQv1,145792000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201705,tAEfz0x9CoYdBNLaNKLl2Jkqxof2,159373000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201705,tAz0hQVfw0NisqNyOq5lyW8gk3q2,158794000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201702,tDkvI0U8KSNpF4scNGhUGgjB7V62,146789000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201703,tEf0bBVIv3YyOZ0DyUgFm25Vwef2,154417000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201702,tErLh4yP9QeZM9yfVuMUPMKDmmN2,157294000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201702,tGhHkxfL0DdqjgkgRe1RJ6VZAL52,158715000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201705,tKDHN8ruNKVM49HXNwyNkPjEYgA3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201702,tMIK6t3L4PRMonJBcjMrPat3l2A3,156506000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LB201705,tRI4xijj74b0p33v8fv0JKHrzdv2,146619000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201704,tTjG74uKmzYGnZxWFId244c7be13,136765000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201701,tU23VazhCERyxmxvhduWOq62Ejh1,153247000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201704,tV7VONb1PLUQ1BORZzc45EshsH82,158778000,     ,0,     ,0,     ,0,MERCURY,0,     ,0,     ,0,0,1
micheal2017,tVNFngkxhwOGrepug2jNYRFD3h83,144115000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201705,tVu4CQA45ohWUrG5FJFH59mnlZm2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201702,tXSb7VGXgmaHBGnySF6wq9JudY42,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201703,tZ828hyzd1N8vzSKe8ikhCgCRAL2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201701,tak0Ep9OtrTqcexMqhX30FbVc7R2,159820000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201704,tbekqKqoJ2NoGTiBlLefK9cWZvj1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
christine2017,tegOKwKQT5YK61lNz6JxTsSY5fG3,160000000,EARTH,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
CM201702,tevqn19M4jfnhJVUcgZIA71cWAU2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
michael_bedford201702,tf1VSCDiOlUSr1Q9X7F17W4pMGt2,154361000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201702,tjUJ3fQql0Xoy1VZdN418sowwy13,157514000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201702,tlshi6lKVRhHR2053KOOu6OiKLf2,154926000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LB201705,tlvqCSOAEuax3CFIXaTSyLFv8Tq2,146980000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201702,tpmcfvFpjVexW5wO2mY8mxyH7LX2,159485000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201705,tqfNF4aiAgRiCrdHL9jkN8S8eNi1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201701,trYY1xSI8qaXjPTwfmAf9d4V9oF2,145712000,SATURN,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
CL201704,trvmduqLLcOcAtKlqzoCqt3TzBv1,156476000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201701,ts1jEegI2eauK4fehzZStJz7L1X2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201704,tsK6hA7NThUqGyx1mBM0U2eIJQc2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201701,ttxhCzUkxZcRxkA2I4fkkzLUHzL2,158238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201703,tu2wSC8jnWgsfHpCCDBoZlgWJjl1,157468000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201703,tvUSuh94EmQvAV9A5iYxOX3LVMU2,152182000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201703,tyjpO2BetcZK3wd2PIJFP8ph0Zl2,146469000,PLUTO,0,EARTH,0,MARS,0,EUROPA,0,EUROPA,0,SATURN,0,0,1
carolina_carner201701,tzB3S3uOYFWXRnuji4StGJ5Z2in2,156597000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teachera2017,u0EPm11e69Uc26NRo7I7bToLT5e2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201702,u0edCrbzoFYgzq1Kttuk04VTKu83,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201705,u0rHhUpgV8Y4SJ99qUEWdRHZB7k2,155364000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201703,u20RQrpG1wWPgguT1f0dBcrVycA2,151534000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201703,u3DjzmN1PiX5lvbXzAaxBroIBfp2,148012000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201703,u7WRIR42BrUOlmvQROqfVVcYlvq1,154054000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201703,u7Y1G1TsBSecB3tGFSHE2jwokOy2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201704,uBoNqfIELgOREvZJ0yQocVO4h2C3,153427000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201705,uDSSIZC7eoXyHsjstQKBn8vjAiS2,149625000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201705,uDaQwDJ9EpW3E5PEOSlDTdSKZpE2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201703,uEHIijBxr9PBpBDkIiKhPd8UOXD3,118153000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201704,uGgNvPP1NtVpEkfpNUecEnzrz482,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201702,uGtjGvVb8BRTqC2ZLx15tbJ5GVq1,140306000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201703,uJZgxHTHDVRclTtxlTdl5bE4dgx1,156506000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201705,uJhLworAbWYN0ZAcKBTEPsuHKxw2,142506000,     ,0,     ,0,     ,0,     ,0,     ,0,JUPITER,0,0,1
AL201703,uJyeLU4Px3e8JhlDsGnFVTQh9qp1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201704,uKJgPoHw4fXLQEQ5s5iWAKFSa362,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,uKiJ3Q1HJJYYiZ4cBHOH98nPEjH3,157850000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201703,uLXjlbYQ4VXH3wCUqP2K79Vwyah2,159080000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201702,uLu4uxAxwANiU7FiwkTCubn3SHy1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LB201703,uLypIZozMVd1LqdArqz0ji6AVcJ2,148692000,     ,0,     ,0,PLUTO,0,     ,0,     ,0,     ,0,0,1
ML201703,uRcSeHbCl4hYUr7MMRNCETzu7g03,159380000,SUN,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
AL201703,uRnsRFmicihN1cmGR8iDFgETBAs1,156054000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201702,uUzGOjgl4gOiJtskCEZ8qa27e843,155097000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201704,uX6762qZI3h33kQSx3Tn6reYaf52,157160000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201705,uY8cHy6bFfQkfonK2X0z8rLv4Ci2,155386000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201701,uYQxKrVThKNllAKNywqBSaqXYto1,156708000,PLUTO,0,NEPTUNE,0,     ,0,     ,0,     ,0,     ,0,0,1
EM201702,uYYL1pL84TUifRH0xPCmWtFkVBf1,148671000,JUPITER,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
EM201704,uaaq4W1zDYS2hF5nwaX83FaI2Uw2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,uc49qMUMRjePaTMB8MgRgHnzaqf1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201704,uciQcevktVf7WwYQjvq2W2XrIFr2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201705,udXFsjf4XqcjFI2WyMYFVoEXGT12,157743000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201702,ufH9JVCGorRACX49cPazWOpuFqh2,158934000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201701,ufLQPlUhjbQPA9EJKSqO2rd516e2,151490000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201702,uhYJLJ50JraK7fRc1YzMAow5y8T2,148641000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201703,uilEyyUWD5YcCsLfkKaThWAdGn52,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teachera2017,ulJKY35nfUOppe4ZctffZNtRCMv1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201703,umqlLSMSYRX1tjltPQvMohZ0RW13,154270000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
